time,open,high,low,close
1766376120,26192.75,26192.75,26190.25,26191.5
1766376180,26191.75,26192.25,26189,26190.5
1766376240,26190,26190.25,26187,26187.25
1766376300,26187.25,26187.5,26185.75,26186.75
1766376360,26186,26186,26183.5,26184.25
1766376420,26183.75,26185.25,26183.25,26184.5
1766376480,26184,26184.25,26180.25,26181.5
1766376540,26180.5,26183.5,26180.5,26183.5
1766376600,26183.5,26185,26181.5,26181.5
1766376660,26182.25,26183.75,26182,26183.75
1766376720,26183.5,26186.25,26183.5,26186
1766376780,26185.5,26185.5,26183.25,26184
1766376840,26184.25,26185.25,26183.75,26185.25
1766376900,26185.25,26189,26184.75,26184.75
1766376960,26184.5,26188,26184,26188
1766377020,26188.5,26189.75,26187.5,26189.75
1766377080,26189.75,26191.75,26187.5,26188
1766377140,26187.75,26189.75,26187.75,26188
1766377200,26186.5,26190.25,26186.5,26190.25
1766377260,26190.25,26191,26188.25,26189.25
1766377320,26190.75,26191.25,26188.75,26189.5
1766377380,26188.75,26189.5,26187.25,26188
1766377440,26187.75,26188.75,26187.5,26187.75
1766377500,26187,26190.25,26186.75,26188.75
1766377560,26188.25,26189.5,26187.25,26187.5
1766377620,26186.5,26187.5,26185.5,26186.5
1766377680,26186.25,26189.5,26185.5,26189.5
1766377740,26188.75,26189.75,26188.5,26188.5
1766377800,26189.5,26193.25,26189.5,26191
1766377860,26191,26191.5,26188,26188.5
1766377920,26188.25,26189.25,26187,26188
1766377980,26188.25,26190.5,26187.75,26189.75
1766378040,26190,26190,26188.5,26188.75
1766378100,26189,26190.5,26188.25,26188.5
1766378160,26188.5,26191.25,26188,26190.75
1766378220,26190.75,26190.75,26188.25,26188.5
1766378280,26188,26188.75,26186.5,26188.75
1766378340,26188.75,26188.75,26187.5,26187.75
1766378400,26187,26187,26186,26186.75
1766378460,26186.25,26190.75,26186.25,26189.75
1766378520,26189.75,26191,26189.75,26191
1766378580,26191.25,26191.75,26190.75,26191.25
1766378640,26190.75,26192.75,26190.5,26192.75
